Date,Order_ID,Product_ID,Dest. Warehouse, Source Factory,Shipping Time (Expected),Shipping Time (Actual),Delay Risk?,Total No. of Pieces,No. of pieces sold,No. of Pieces Returned,Avg. Batch Rating
2023-04-02,O00367,P003,W003,F005,5,7,Yes,570,397,30,4.3
2023-04-02,O00368,P010,W017,F005,6,7,Yes,993,277,145,4.8
2023-04-02,O00369,P001,W011,F003,3,5,No,1590,1118,117,4.9
2023-04-02,O00370,P014,W014,F002,4,3,No,1035,318,138,3.6
2023-04-02,O00371,P002,W010,F003,4,4,No,1110,746,90,4.7
2023-04-02,O00372,P008,W017,F001,5,6,Yes,924,653,59,5.0
2023-04-02,O00373,P016,W015,F001,5,6,Yes,897,659,52,3.9
2023-04-02,O00374,P002,W019,F003,4,6,No,1068,655,95,4.3
2023-04-02,O00375,P013,W011,F002,6,5,No,1220,1087,31,3.8
2023-04-02,O00376,P013,W001,F002,4,3,No,960,764,31,4.8
2023-04-02,O00377,P009,W009,F002,4,5,Yes,670,403,56,4.3
2023-04-02,O00378,P015,W011,F005,5,5,No,1685,1138,111,3.7
2023-04-02,O00379,P017,W004,F001,6,6,No,1558,1309,48,4.7
2023-04-02,O00380,P014,W003,F002,3,4,No,1673,582,223,3.6
2023-04-02,O00381,P001,W009,F003,4,3,No,1801,1409,69,4.9
2023-04-02,O00382,P002,W005,F003,3,4,Yes,1567,1244,75,3.7
2023-04-02,O00383,P009,W011,F002,6,7,No,1592,1000,146,4.1
2023-04-02,O00384,P004,W016,F003,5,5,No,978,807,33,4.3
2023-04-02,O00385,P017,W020,F001,3,3,No,1482,1300,42,3.6
2023-04-02,O00386,P009,W001,F002,4,5,Yes,1524,1085,93,4.7
2023-04-02,O00387,P008,W020,F001,3,3,No,1169,891,45,3.8
2023-04-02,O00388,P002,W003,F003,4,5,Yes,1714,1253,96,4.3
2023-04-02,O00389,P014,W005,F002,4,3,No,1073,391,134,4.7
2023-04-02,O00390,P013,W016,F002,5,5,No,1029,798,44,3.8
2023-04-02,O00391,P022,W001,F005,3,3,No,943,570,67,3.6
2023-04-02,O00392,P008,W004,F001,6,4,No,600,403,33,4.3
2023-04-02,O00393,P004,W007,F003,6,4,No,1265,960,73,3.5
2023-04-02,O00394,P009,W008,F002,4,5,Yes,1388,900,78,4.4
2023-04-02,O00395,P005,W007,F005,3,4,Yes,1617,1036,138,4.3
2023-04-02,O00396,P005,W011,F005,5,4,No,1412,902,123,4.0
2023-04-02,O00397,P006,W019,F001,4,3,No,572,445,19,4.3
2023-04-02,O00398,P003,W019,F005,4,2,No,1058,821,41,4.2
2023-04-02,O00399,P012,W009,F005,6,4,No,1496,1158,67,4.5
2023-04-02,O00400,P014,W009,F002,4,5,No,591,191,96,4.3
2023-04-02,O00401,P018,W016,F003,5,5,No,1087,828,50,4.8
2023-04-02,O00402,P018,W011,F003,3,3,No,1367,1077,65,4.7
2023-04-02,O00403,P018,W004,F003,6,6,No,1712,1282,65,3.6
2023-04-02,O00404,P010,W011,F005,5,6,Yes,643,186,97,3.8
2023-04-02,O00405,P011,W002,F001,6,7,Yes,1710,1235,72,4.1
2023-04-02,O00406,P002,W016,F003,5,6,Yes,1462,1160,58,4.2
2023-04-02,O00407,P016,W001,F001,4,5,Yes,1663,1317,75,4.5
2023-04-02,O00408,P010,W002,F005,5,3,No,1160,279,135,5.0
2023-04-02,O00409,P001,W018,F003,5,5,No,1690,1314,84,4.8
2023-04-02,O00410,P007,W013,F005,6,7,Yes,1057,761,73,4.4
2023-04-02,O00411,P017,W006,F001,3,4,Yes,1573,1395,29,3.7
2023-04-02,O00412,P018,W008,F003,4,4,No,679,518,30,4.2
2023-04-02,O00413,P015,W020,F005,3,5,No,1542,1030,116,4.8
2023-04-02,O00414,P017,W009,F001,3,4,Yes,1422,1073,79,3.7
2023-04-02,O00415,P001,W020,F003,4,4,No,992,751,54,4.8
2023-04-02,O00416,P003,W009,F005,6,6,No,921,710,40,4.9
2023-04-02,O00417,P007,W009,F005,6,6,No,1537,1136,63,4.3
2023-04-02,O00418,P004,W006,F003,3,2,No,1421,1201,39,4.3
2023-04-02,O00419,P019,W014,F002,4,3,No,1279,782,109,4.6
2023-04-02,O00420,P004,W020,F003,4,6,Yes,1749,1478,56,3.8
2023-04-02,O00421,P019,W012,F002,5,3,No,806,562,42,4.1
2023-04-02,O00422,P003,W012,F005,3,2,No,1135,798,77,3.8
2023-04-02,O00423,P011,W005,F001,4,4,No,1376,1069,72,4.6
2023-04-02,O00424,P001,W017,F003,4,4,No,1753,1422,80,4.9
2023-04-02,O00425,P016,W019,F001,4,5,Yes,634,416,51,4.0
2023-04-02,O00426,P017,W011,F001,3,3,No,1277,906,57,4.0
2023-04-02,O00427,P010,W004,F005,4,5,Yes,1643,648,172,4.2
2023-04-02,O00428,P005,W014,F005,3,3,No,1541,947,138,3.9
2023-04-02,O00429,P003,W018,F005,4,5,Yes,782,509,67,4.2
2023-04-02,O00430,P016,W003,F001,4,2,No,1290,783,118,3.7
2023-04-02,O00431,P018,W001,F003,3,5,Yes,1075,762,50,4.1
2023-04-02,O00432,P007,W010,F005,4,4,No,1095,755,70,4.0
2023-04-02,O00433,P001,W008,F003,4,5,No,987,812,33,5.0
2023-04-02,O00434,P002,W020,F003,4,5,Yes,693,550,31,3.9
2023-04-02,O00435,P002,W014,F003,5,4,No,1414,1042,63,3.9
2023-04-02,O00436,P005,W009,F005,6,6,No,1332,824,81,3.8
2023-04-02,O00437,P005,W020,F005,3,3,No,611,441,29,4.0
2023-04-02,O00438,P012,W008,F005,4,3,No,589,414,39,4.9
2023-04-02,O00439,P015,W019,F005,4,4,No,1631,1292,71,3.6
2023-04-02,O00440,P012,W010,F005,4,5,Yes,1496,1015,73,4.6
2023-04-02,O00441,P014,W001,F002,4,5,Yes,828,232,142,4.4
2023-04-02,O00442,P012,W017,F005,6,5,No,865,572,70,4.6
2023-04-02,O00443,P012,W014,F005,3,3,No,915,603,51,4.1
2023-04-02,O00444,P009,W006,F002,5,5,No,1399,902,76,4.0
2023-04-02,O00445,P002,W001,F003,3,3,No,995,647,81,3.8
2023-04-02,O00446,P010,W016,F005,5,6,Yes,1134,272,178,3.5
2023-04-02,O00447,P010,W009,F005,6,7,Yes,799,231,90,4.3
2023-04-02,O00448,P009,W017,F002,6,6,No,1449,1053,64,5.0
2023-04-02,O00449,P005,W015,F005,5,7,Yes,1749,1312,81,4.9
2023-04-02,O00450,P014,W002,F002,3,2,No,1335,434,191,4.9
2023-04-02,O00451,P003,W007,F005,3,4,Yes,806,516,45,4.1
2023-04-02,O00452,P006,W012,F001,3,5,Yes,806,516,44,4.0
2023-04-02,O00453,P017,W001,F001,4,5,Yes,1114,863,59,3.8
2023-04-02,O00454,P004,W014,F003,5,5,No,1986,1649,70,4.2
2023-04-02,O00455,P003,W018,F001,3,4,No,1778,1224,86,3.9
2023-04-02,O00456,P012,W015,F005,5,5,No,1245,838,65,4.9
2023-04-02,O00457,P018,W007,F003,6,7,No,1355,971,80,4.5
2023-04-02,O00458,P019,W010,F002,6,6,No,1673,1029,134,3.9
2023-04-02,O00459,P009,W016,F002,5,6,Yes,971,608,81,4.0
2023-04-02,O00460,P006,W005,F001,4,4,No,1188,883,70,4.8
2023-04-02,O00461,P003,W010,F005,4,4,No,1459,961,112,4.5
2023-04-02,O00462,P005,W002,F005,5,5,No,1637,1264,58,4.3
2023-04-02,O00463,P004,W010,F003,4,4,No,1607,1407,46,4.3
2023-04-02,O00464,P012,W016,F005,5,5,No,706,539,31,4.3
2023-04-02,O00465,P012,W011,F005,5,5,No,536,413,20,3.7
2023-04-02,O00466,P009,W007,F002,4,6,No,1367,1015,53,3.6
2023-04-02,O00467,P014,W008,F002,4,2,No,1045,380,130,4.0
2023-04-02,O00468,P010,W015,F005,5,5,No,730,276,100,5.0
2023-04-02,O00469,P004,W008,F003,4,4,No,1590,1278,76,4.5
2023-04-02,O00470,P005,W004,F005,4,3,No,1553,944,138,3.7
2023-04-02,O00471,P011,W008,F001,3,5,Yes,1378,1078,53,4.3
2023-04-02,O00472,P011,W020,F001,3,3,No,1915,1682,47,4.2
2023-04-02,O00473,P009,W013,F002,6,8,Yes,1789,1255,106,4.9
2023-04-02,O00474,P013,W018,F002,3,3,No,979,873,20,3.9
2023-04-02,O00475,P006,W010,F001,4,4,No,655,427,41,4.9
2023-04-02,O00476,P001,W016,F003,5,7,No,918,716,41,3.6
2023-04-02,O00477,P014,W006,F002,5,6,Yes,1676,482,216,3.6
2023-04-02,O00478,P011,W018,F001,3,5,No,1272,1035,54,4.9
2023-04-02,O00479,P003,W015,F005,5,7,Yes,1641,1037,91,3.9
2023-04-02,O00480,P007,W006,F005,4,5,No,1074,792,66,4.9
2023-04-02,O00481,P015,W013,F005,6,5,No,1604,1245,55,3.7
2023-04-02,O00482,P010,W006,F005,4,2,No,703,259,78,3.7
2023-04-02,O00483,P004,W011,F003,3,3,No,1980,1650,77,4.7
2023-04-02,O00484,P008,W005,F001,4,2,No,708,551,27,3.5
2023-04-02,O00485,P009,W018,F002,3,3,No,918,656,60,3.9
2023-04-02,O00486,P001,W012,F003,5,4,No,1332,1132,32,3.8
2023-04-02,O00487,P019,W002,F002,3,3,No,602,422,44,4.4
2023-04-02,O00488,P019,W015,F002,6,7,No,1029,752,54,4.9
2023-04-02,O00489,P002,W002,F003,6,5,No,1685,1136,107,4.1
2023-04-02,O00490,P030,W015,F005,5,7,Yes,1212,786,74,4.0
2023-04-02,O00491,P009,W003,F002,3,3,No,1527,1171,85,3.7
2023-04-02,O00492,P013,W010,F002,6,6,No,1617,1354,58,3.6
2023-04-02,O00493,P016,W020,F001,3,2,No,567,433,30,3.6
2023-04-02,O00494,P008,W010,F001,4,3,No,1117,741,68,5.0
2023-04-02,O00495,P014,W013,F002,6,6,No,1157,411,159,4.7
2023-04-02,O00496,P014,W018,F002,3,4,Yes,826,277,87,4.5
2023-04-02,O00497,P018,W018,F003,5,7,Yes,1209,844,69,4.5
2023-04-02,O00498,P014,W016,F002,5,5,No,825,304,89,3.7
2023-04-02,O00499,P007,W019,F005,4,2,No,573,357,42,3.8
2023-04-02,O00500,P018,W010,F003,4,4,No,1792,1270,93,3.9
2023-04-02,O00501,P008,W009,F001,3,1,No,824,613,42,3.7
2023-04-02,O00502,P003,W013,F005,6,7,No,651,514,21,4.0
2023-04-02,O00503,P007,W007,F005,3,4,Yes,1579,1107,110,4.0
2023-04-02,O00504,P011,W007,F001,3,5,Yes,1254,1037,37,3.8
2023-04-02,O00505,P007,W001,F005,3,2,No,973,670,71,4.7
2023-04-02,O00506,P006,W020,F002,6,6,No,895,667,56,3.8
2023-04-02,O00507,P004,W012,F003,5,6,Yes,1592,1295,56,4.1
2023-04-02,O00508,P001,W014,F003,5,5,No,1539,1161,69,4.4
2023-04-02,O00509,P014,W011,F002,6,6,No,1338,314,226,4.2
2023-04-02,O00510,P021,W010,F001,4,4,No,1442,1076,66,3.8
2023-04-02,O00511,P008,W001,F001,4,2,No,915,668,48,4.3
2023-04-02,O00512,P018,W002,F003,6,6,No,894,565,69,4.0
2023-04-02,O00513,P009,W014,F002,4,4,No,713,517,30,4.2
2023-04-02,O00514,P011,W010,F001,4,4,No,948,786,32,3.6
2023-04-02,O00515,P003,W006,F005,4,6,Yes,1689,1042,116,3.9
2023-04-02,O00516,P015,W017,F005,6,5,No,1187,949,38,4.4
2023-04-02,O00517,P004,W015,F003,3,3,No,1413,1138,44,4.5
2023-04-02,O00518,P011,W009,F001,3,4,Yes,1080,783,53,4.4
2023-04-02,O00519,P013,W019,F002,6,7,No,1027,810,40,4.7
2023-04-02,O00520,P008,W014,F001,3,2,No,723,536,41,3.9
2023-04-02,O00521,P012,W007,F005,3,3,No,1136,720,81,4.7
2023-04-02,O00522,P001,W007,F003,6,4,No,928,822,23,4.6
2023-04-02,O00523,P009,W005,F002,4,4,No,520,354,25,3.6
2023-04-02,O00524,P008,W011,F001,3,4,No,1634,1191,95,5.0
2023-04-02,O00525,P001,W010,F003,4,4,No,1180,1003,30,3.6
2023-04-02,O00526,P006,W018,F001,3,3,No,625,462,25,4.1
2023-04-02,O00527,P010,W012,F005,3,5,Yes,1711,610,208,4.9
2023-04-02,O00528,P004,W003,F003,4,6,Yes,1737,1533,47,4.6
2023-04-03,O00529,P009,W004,F002,3,1,No,1172,830,75,3.6
2023-04-03,O00530,P008,W002,F001,6,7,Yes,1667,1234,70,3.9
2023-04-03,O00531,P010,W014,F005,3,3,No,1145,412,162,4.4
2023-04-03,O00532,P011,W007,F001,3,2,No,1995,1643,60,3.9
2023-04-03,O00533,P015,W019,F005,4,4,No,649,449,48,4.5
2023-04-03,O00534,P012,W019,F005,4,2,No,1443,974,99,4.2
2023-04-03,O00535,P010,W010,F005,4,4,No,750,157,139,4.9
2023-04-03,O00536,P002,W019,F003,4,5,No,1709,1168,134,4.5
2023-04-03,O00537,P010,W015,F005,5,4,No,1203,381,202,3.8
2023-04-03,O00538,P014,W004,F002,3,2,No,632,248,76,5.0
2023-04-03,O00539,P007,W012,F005,3,1,No,528,411,21,3.9
2023-04-03,O00540,P008,W019,F001,4,4,No,1443,929,128,4.7
2023-04-03,O00541,P009,W017,F002,6,5,No,528,342,35,3.9
2023-04-03,O00542,P011,W019,F001,4,3,No,1198,926,59,3.9
2023-04-03,O00543,P018,W002,F003,6,8,Yes,1738,1389,86,4.5
2023-04-03,O00544,P006,W020,F001,3,2,No,1292,783,108,4.8
2023-04-03,O00545,P015,W017,F005,6,7,Yes,1305,983,78,4.1
2023-04-03,O00546,P018,W014,F003,5,4,No,1523,925,129,4.5
2023-04-03,O00547,P016,W007,F001,3,4,Yes,1005,791,36,4.7
2023-04-03,O00548,P009,W020,F002,6,8,No,1681,1058,128,4.1
2023-04-03,O00549,P006,W002,F001,6,6,No,1172,767,100,4.3
2023-04-03,O00550,P019,W012,F002,5,4,No,1653,1223,66,4.4
2023-04-03,O00551,P021,W010,F001,4,5,Yes,1981,1391,117,3.6
2023-04-03,O00552,P005,W020,F005,3,3,No,1427,916,118,4.3
2023-04-03,O00553,P017,W019,F001,4,5,No,1672,1462,51,4.3
2023-04-03,O00554,P016,W005,F001,4,3,No,760,544,33,3.7
2023-04-03,O00555,P009,W002,F002,3,2,No,1320,1038,63,4.8
2023-04-03,O00556,P007,W008,F005,4,4,No,715,507,33,4.1
2023-04-03,O00557,P003,W008,F005,4,6,Yes,1050,832,34,4.2
2023-04-03,O00558,P010,W008,F005,4,3,No,1499,515,208,4.0
2023-04-03,O00559,P017,W018,F001,3,2,No,1909,1602,54,4.0
2023-04-03,O00560,P030,W015,F005,5,6,Yes,1477,923,90,4.1
2023-04-03,O00561,P016,W013,F001,4,4,No,1523,949,135,4.4
2023-04-03,O00562,P016,W008,F001,3,3,No,1676,1069,112,4.0
2023-04-03,O00563,P017,W019,F002,6,8,Yes,1504,1171,65,4.2
2023-04-03,O00564,P001,W019,F003,4,4,No,1700,1472,41,4.2
2023-04-03,O00565,P009,W001,F002,4,6,Yes,516,404,22,4.3
2023-04-03,O00566,P007,W003,F005,5,7,Yes,1341,868,78,4.2
2023-04-03,O00567,P015,W009,F005,6,7,Yes,1091,805,45,3.9
2023-04-03,O00568,P014,W009,F002,4,4,No,520,204,55,3.9
2023-04-03,O00569,P006,W014,F001,3,1,No,903,673,49,3.9
2023-04-03,O00570,P008,W007,F001,3,3,No,602,401,34,4.6
2023-04-03,O00571,P009,W007,F002,4,5,Yes,962,666,49,4.7
2023-04-03,O00572,P008,W016,F001,6,5,No,1490,977,103,3.9
2023-04-03,O00573,P001,W011,F003,3,3,No,1395,1011,85,4.0
2023-04-03,O00574,P009,W008,F002,4,6,Yes,837,523,61,3.6
2023-04-03,O00575,P003,W018,F001,3,2,No,1705,1252,73,3.5
2023-04-03,O00576,P006,W008,F001,3,3,No,932,705,40,3.7
2023-04-03,O00577,P009,W019,F002,6,5,No,914,670,58,3.8
2023-04-03,O00578,P018,W007,F003,6,7,Yes,1653,1196,73,4.8
2023-04-03,O00579,P024,W011,F001,3,3,No,1782,1413,59,4.8
2023-04-03,O00580,P006,W001,F001,4,3,No,1752,1316,66,4.1
2023-04-03,O00581,P018,W019,F003,4,4,No,1404,1108,60,3.6
2023-04-03,O00582,P015,W004,F005,4,5,No,1601,1122,107,5.0
2023-04-03,O00583,P002,W014,F003,5,4,No,1059,812,44,3.9
2023-04-03,O00584,P002,W002,F003,6,5,No,1664,1294,72,3.8
2023-04-03,O00585,P019,W015,F002,6,6,No,600,437,31,3.9
2023-04-03,O00586,P011,W003,F001,4,5,Yes,1748,1516,47,3.8
2023-04-03,O00587,P019,W004,F002,3,4,Yes,1760,1172,117,3.7
2023-04-03,O00588,P017,W005,F001,4,6,Yes,1553,1093,82,3.7
2023-04-03,O00589,P003,W018,F005,4,3,No,1349,834,87,5.0
2023-04-03,O00590,P013,W007,F002,4,4,No,1874,1571,52,4.8
2023-04-03,O00591,P019,W020,F002,6,4,No,1167,842,77,4.3
2023-04-03,O00592,P004,W003,F003,4,6,Yes,1645,1181,85,4.1
2023-04-03,O00593,P007,W019,F005,4,5,Yes,779,573,35,4.9
2023-04-03,O00594,P018,W009,F003,4,3,No,1492,1134,66,4.1
2023-04-03,O00595,P017,W020,F001,3,3,No,1637,1264,86,4.1
2023-04-03,O00596,P001,W012,F003,5,7,Yes,952,689,49,4.4
2023-04-03,O00597,P013,W010,F002,6,7,Yes,1567,1098,115,3.7
2023-04-03,O00598,P019,W006,F002,5,6,Yes,879,641,57,3.6
2023-04-03,O00599,P002,W007,F003,6,7,Yes,902,674,38,4.7
2023-04-03,O00600,P011,W012,F001,3,3,No,1692,1341,64,3.5
2023-04-03,O00601,P005,W006,F005,4,3,No,1714,1161,133,4.5
2023-04-03,O00602,P014,W015,F002,6,6,No,1428,537,179,3.8
2023-04-03,O00603,P009,W009,F002,4,5,Yes,1269,774,118,4.9
2023-04-03,O00604,P007,W005,F005,6,5,No,1781,1399,78,4.4
2023-04-03,O00605,P019,W008,F002,4,4,No,682,514,35,4.8
2023-04-03,O00606,P011,W002,F001,6,7,Yes,1648,1339,52,4.4
2023-04-03,O00607,P019,W010,F002,6,6,No,1208,749,72,4.0
2023-04-03,O00608,P011,W006,F001,3,5,Yes,986,766,52,4.8
2023-04-03,O00609,P013,W012,F002,5,6,Yes,1663,1387,41,4.6
2023-04-03,O00610,P011,W009,F001,3,4,Yes,1706,1359,67,4.1
2023-04-03,O00611,P008,W012,F001,3,3,No,1602,1220,77,4.5
2023-04-03,O00612,P012,W017,F005,6,6,No,1475,978,84,4.3
2023-04-03,O00613,P003,W017,F005,6,6,No,1352,834,114,4.0
2023-04-03,O00614,P010,W004,F005,4,3,No,1799,489,221,4.9
2023-04-03,O00615,P006,W015,F001,5,6,No,694,511,45,4.1
2023-04-03,O00616,P002,W010,F003,4,3,No,663,465,44,3.8
2023-04-03,O00617,P005,W001,F005,3,5,Yes,555,417,22,4.5
2023-04-03,O00618,P015,W020,F005,3,5,Yes,1758,1338,80,4.5
2023-04-03,O00619,P018,W004,F003,6,6,No,1616,1292,48,3.7
2023-04-03,O00620,P009,W012,F002,5,7,Yes,730,572,30,4.9
2023-04-03,O00621,P011,W001,F001,4,5,Yes,1338,992,70,4.4
2023-04-03,O00622,P002,W008,F003,4,4,No,1125,805,53,4.3
2023-04-03,O00623,P015,W005,F005,6,7,No,1799,1408,82,4.5
2023-04-03,O00624,P019,W002,F002,3,4,Yes,1164,707,112,4.8
2023-04-03,O00625,P005,W014,F005,3,3,No,1167,861,73,4.6
2023-04-03,O00626,P018,W003,F003,4,3,No,561,419,29,3.6
2023-04-03,O00627,P008,W004,F001,6,6,No,1476,1100,61,4.2
2023-04-03,O00628,P007,W006,F005,4,4,No,1761,1232,102,4.8
2023-04-03,O00629,P017,W001,F001,4,5,Yes,1780,1441,83,4.5
2023-04-03,O00630,P012,W009,F005,6,6,No,875,582,58,4.9
2023-04-03,O00631,P014,W003,F002,3,2,No,1002,279,139,4.1
2023-04-03,O00632,P012,W020,F005,3,4,Yes,1626,1223,79,3.6
2023-04-03,O00633,P014,W012,F002,5,4,No,729,231,111,4.1
2023-04-03,O00634,P001,W008,F003,4,3,No,995,794,44,3.9
2023-04-03,O00635,P018,W005,F003,3,3,No,1343,826,111,4.1
2023-04-03,O00636,P001,W009,F003,4,3,No,1120,902,33,4.6
2023-04-03,O00637,P012,W007,F005,3,2,No,1190,761,107,4.4
2023-04-03,O00638,P016,W016,F001,6,6,No,660,404,59,5.0
2023-04-03,O00639,P014,W013,F002,6,6,No,612,126,102,3.6
2023-04-03,O00640,P002,W016,F003,5,3,No,1200,817,70,3.9
2023-04-03,O00641,P013,W014,F002,4,6,Yes,1775,1556,48,4.8
2023-04-03,O00642,P008,W015,F001,5,7,Yes,718,440,59,4.7
2023-04-03,O00643,P005,W005,F001,4,4,No,1369,1039,70,4.6
2023-04-03,O00644,P004,W019,F003,4,4,No,1771,1426,72,4.2
2023-04-03,O00645,P002,W020,F003,4,6,No,998,679,56,4.2
2023-04-03,O00646,P001,W018,F003,5,6,Yes,1582,1241,61,4.1
2023-04-03,O00647,P032,W008,F002,4,4,No,1652,1119,127,4.1
2023-04-03,O00648,P016,W006,F001,3,5,Yes,1138,802,83,4.8
2023-04-03,O00649,P003,W014,F005,3,3,No,1535,1123,84,3.9
2023-04-03,O00650,P014,W019,F002,6,4,No,1094,368,165,4.8
2023-04-03,O00651,P014,W014,F002,4,5,Yes,1488,366,278,3.7
2023-04-03,O00652,P016,W020,F001,3,4,No,695,446,39,5.0
2023-04-03,O00653,P010,W020,F005,3,1,No,1439,499,174,4.8
2023-04-03,O00654,P005,W015,F005,5,3,No,1214,953,41,3.9
2023-04-03,O00655,P006,W005,F001,4,2,No,825,577,54,4.4
2023-04-03,O00656,P008,W008,F001,3,3,No,664,443,54,4.5
2023-04-03,O00657,P008,W010,F001,4,3,No,692,484,40,4.0
2023-04-03,O00658,P014,W002,F002,3,1,No,1368,433,211,4.6
2023-04-03,O00659,P001,W014,F003,5,3,No,1374,1114,46,4.8
2023-04-03,O00660,P013,W009,F002,4,4,No,1556,1189,76,3.7
2023-04-03,O00661,P004,W001,F003,3,4,Yes,1929,1619,59,4.3
2023-04-03,O00662,P015,W018,F005,4,3,No,967,667,64,5.0
2023-04-03,O00663,P001,W005,F003,3,3,No,1531,1154,77,4.8
2023-04-03,O00664,P001,W003,F003,4,5,Yes,1252,1104,28,4.0
2023-04-03,O00665,P014,W016,F002,5,4,No,640,134,115,4.2
2023-04-03,O00666,P016,W009,F001,3,4,Yes,1675,1237,82,4.9
2023-04-03,O00667,P017,W016,F001,6,8,Yes,911,683,46,4.4
2023-04-03,O00668,P003,W006,F005,4,4,No,947,721,36,3.7
2023-04-03,O00669,P009,W010,F002,6,7,No,953,743,33,4.4
2023-04-03,O00670,P015,W014,F005,3,2,No,1304,791,114,3.8
2023-04-03,O00671,P024,W004,F003,6,6,No,1757,1300,92,4.5
2023-04-03,O00672,P016,W015,F001,5,6,No,1238,876,83,4.5
2023-04-03,O00673,P014,W006,F002,5,5,No,1693,590,255,4.3
2023-04-03,O00674,P011,W004,F001,6,6,No,1213,865,73,3.9
2023-04-03,O00675,P002,W017,F003,4,3,No,1199,881,66,4.5
2023-04-03,O00676,P002,W003,F003,4,4,No,1579,1031,131,4.8
2023-04-03,O00677,P001,W006,F003,3,2,No,1980,1726,60,4.0
2023-04-03,O00678,P016,W017,F001,5,5,No,1099,753,69,3.7
2023-04-03,O00679,P006,W019,F001,4,3,No,1105,692,85,4.2
2023-04-03,O00680,P013,W020,F002,6,4,No,1370,1042,79,4.1
2023-04-03,O00681,P022,W009,F003,4,5,No,1364,994,86,4.4
2023-04-03,O00682,P012,W014,F005,3,3,No,1731,1258,97,4.3
2023-04-03,O00683,P008,W001,F001,4,5,Yes,820,530,63,3.5
2023-04-03,O00684,P005,W016,F005,5,5,No,541,362,28,4.7
2023-04-03,O00685,P014,W017,F002,6,5,No,1409,398,180,4.2
2023-04-03,O00686,P013,W003,F002,3,3,No,925,769,36,3.9
2023-04-03,O00687,P004,W002,F003,6,4,No,1569,1106,79,4.1
2023-04-03,O00688,P019,W011,F002,6,8,Yes,609,465,31,4.9
2023-04-03,O00689,P012,W013,F005,6,7,Yes,1404,907,117,4.1
2023-04-03,O00690,P013,W011,F002,6,6,No,1622,1364,50,4.4
2023-04-03,O00691,P011,W017,F001,5,6,Yes,1270,908,75,3.6
2023-04-03,O00692,P002,W001,F003,3,3,No,1073,647,100,4.2
2023-04-03,O00693,P001,W020,F003,4,6,Yes,1599,1190,67,4.3
2023-04-03,O00694,P008,W009,F001,3,5,No,1264,818,71,4.4
2023-04-03,O00695,P016,W012,F005,3,4,Yes,1516,1168,67,4.6
2023-04-03,O00696,P018,W015,F003,3,2,No,940,700,48,4.4
2023-04-03,O00697,P004,W018,F003,5,5,No,1467,1027,102,4.4
2023-04-03,O00698,P016,W011,F001,3,2,No,1714,1187,110,4.4
2023-04-03,O00699,P010,W009,F005,6,8,Yes,1493,535,165,4.8
2023-04-03,O00700,P014,W007,F002,4,3,No,1551,560,208,4.7
2023-04-03,O00701,P017,W008,F001,3,3,No,1641,1390,62,3.6
2023-04-03,O00702,P014,W018,F002,3,3,No,1268,375,162,4.6
2023-04-03,O00703,P019,W009,F002,4,6,Yes,1661,1255,83,4.1
2023-04-03,O00704,P009,W005,F002,4,4,No,1789,1181,110,4.2
2023-04-03,O00705,P003,W010,F005,4,4,No,1039,823,34,4.3
2023-04-03,O00706,P005,W004,F005,4,4,No,1408,1008,74,4.3
2023-04-03,O00707,P003,W012,F005,3,5,Yes,1298,991,63,3.8
2023-04-03,O00708,P013,W005,F002,4,3,No,1609,1143,106,4.2
2023-04-03,O00709,P006,W007,F001,3,5,Yes,1655,1170,112,4.7
2023-04-03,O00710,P001,W016,F003,5,7,No,1701,1522,41,3.8
2023-04-03,O00711,P013,W004,F002,3,3,No,1811,1512,72,3.6
2023-04-03,O00712,P006,W010,F001,4,6,Yes,552,366,35,3.7
2023-04-03,O00713,P006,W016,F001,6,8,Yes,1662,1050,102,3.7
2023-04-03,O00714,P013,W013,F002,6,6,No,1777,1312,90,4.4
2023-04-03,O00715,P005,W003,F005,5,7,Yes,1207,778,97,3.5
2023-04-03,O00716,P007,W009,F005,6,5,No,976,708,64,4.5
2023-04-03,O00717,P019,W014,F002,4,5,Yes,1165,751,71,3.8
2023-04-03,O00718,P004,W017,F003,4,4,No,1970,1533,90,4.9
2023-04-03,O00719,P001,W017,F001,5,6,Yes,1580,1132,105,4.2
2023-04-03,O00720,P006,W009,F001,3,4,Yes,1753,1118,143,3.8
2023-04-03,O00721,P014,W008,F002,4,5,No,938,288,158,3.7
2023-04-03,O00722,P012,W004,F005,4,4,No,1412,889,102,4.9
2023-04-03,O00723,P004,W005,F003,3,3,No,919,713,49,4.7
2023-04-03,O00724,P002,W015,F003,3,3,No,685,454,39,3.8
2023-04-03,O00725,P002,W004,F003,6,6,No,1659,1208,70,3.8
2023-04-03,O00726,P008,W013,F001,4,4,No,1412,1073,81,3.6
2023-04-03,O00727,P012,W008,F005,4,5,Yes,1662,1305,80,4.5
2023-04-03,O00728,P003,W015,F005,5,5,No,1183,855,79,3.6
2023-04-03,O00729,P001,W004,F003,6,7,Yes,1112,967,31,4.1
2023-04-03,O00730,P007,W011,F005,5,6,Yes,576,428,29,3.7
2023-04-03,O00731,P015,W013,F005,6,6,No,587,463,22,4.6
2023-04-03,O00732,P011,W011,F001,3,4,Yes,1881,1431,67,3.6
2023-04-03,O00733,P006,W011,F001,3,2,No,1044,785,44,4.8
2023-04-03,O00734,P004,W006,F003,3,3,No,1523,1306,52,3.6
